,CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Score,Country
146.1988,Marshall Islands,MHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,54.5,146
147.1988,Middle income,MIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,94.5,147
148.1988,"Macedonia, FYR",MKD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,43.9,148
149.1988,Mali,MLI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,265.2,149
150.1988,Malta,MLT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,12.2,150
151.1988,Myanmar,MMR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,115.6,151
152.1988,Middle East & North Africa (developing only),MNA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,74.9,152
153.1988,Montenegro,MNE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,18.9,153
154.1988,Mongolia,MNG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,118.5,154
156.1988,Mozambique,MOZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,245.7,156
157.1988,Mauritania,MRT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,124.3,157
158.1988,Mauritius,MUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,27.1,158
159.1988,Malawi,MWI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,251.8,159
160.1988,Malaysia,MYS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,18.3,160
161.1988,North America,NAC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,11.6249019,161
162.1988,Namibia,NAM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,78.3,162
164.1988,Niger,NER,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,335.7,164
165.1988,Nigeria,NGA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,212.2,165
166.1988,Nicaragua,NIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,72.6,166
167.1988,Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,8.9,167
168.1988,High income: nonOECD,NOC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,31.45579142,168
169.1988,Norway,NOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,9.8,169
170.1988,Nepal,NPL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,155.1,170
171.1988,New Zealand,NZL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,12.4,171
172.1988,High income: OECD,OEC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,11.14452869,172
173.1988,OECD members,OED,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,23.58051615,173
174.1988,Oman,OMN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,48.1,174
175.1988,Other small states,OSS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,117.4885298,175
176.1988,Pakistan,PAK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,143.6,176
177.1988,Panama,PAN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,32.9,177
178.1988,Peru,PER,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,88.6,178
179.1988,Philippines,PHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,65.2,179
180.1988,Palau,PLW,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,38,180
181.1988,Papua New Guinea,PNG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,92.4,181
182.1988,Poland,POL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,18.4,182
184.1988,"Korea, Dem. Rep.",PRK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,36.8,184
185.1988,Portugal,PRT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,17,185
186.1988,Paraguay,PRY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,49.9,186
187.1988,Pacific island small states,PSS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,39.43912461,187
189.1988,Qatar,QAT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,23.7,189
190.1988,Romania,ROU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,39.8,190
191.1988,Russian Federation,RUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,27.2,191
192.1988,Rwanda,RWA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,149.4,192
193.1988,South Asia,SAS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,137.1,193
194.1988,Saudi Arabia,SAU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,53.3,194
195.1988,Sudan,SDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,131.1,195
196.1988,Senegal,SEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,149.6,196
197.1988,Singapore,SGP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,9.2,197
198.1988,Solomon Islands,SLB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,41.4,198
199.1988,Sierra Leone,SLE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,266.7,199
200.1988,El Salvador,SLV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,66.5,200
201.1988,San Marino,SMR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,12.5,201
202.1988,Somalia,SOM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,184.1,202
203.1988,Serbia,SRB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,33.9,203
204.1988,Sub-Saharan Africa (developing only),SSA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,183.3,204
205.1988,South Sudan,SSD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,262.7,205
206.1988,Sub-Saharan Africa (all income levels),SSF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,183.8226021,206
207.1988,Small states,SST,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,93.72073993,207
208.1988,Sao Tome and Principe,STP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,108.4,208
209.1988,Suriname,SUR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,50.2,209
210.1988,Slovak Republic,SVK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,19.2,210
211.1988,Slovenia,SVN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,11.9,211
212.1988,Sweden,SWE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,7.3,212
213.1988,Swaziland,SWZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,77.2,213
215.1988,Seychelles,SYC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,17.8,215
216.1988,Syrian Arab Republic,SYR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,40.7,216
218.1988,Chad,TCD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,220.1,218
219.1988,Togo,TGO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,150.8,219
220.1988,Thailand,THA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,41.5,220
221.1988,Tajikistan,TJK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,109.9,221
222.1988,Turkmenistan,TKM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,94,222
223.1988,Timor-Leste,TLS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,192.1,223
224.1988,Tonga,TON,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,23.4,224
225.1988,Trinidad and Tobago,TTO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,31.6,225
226.1988,Tunisia,TUN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,61.9,226
227.1988,Turkey,TUR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,83.7,227
228.1988,Tuvalu,TUV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,58.3,228
230.1988,Tanzania,TZA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,169.4,230
231.1988,Uganda,UGA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,190.9,231
232.1988,Ukraine,UKR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,20.3,232
233.1988,Upper middle income,UMC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,57.3,233
234.1988,Uruguay,URY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,25.1,234
235.1988,United States,USA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,11.9,235
236.1988,Uzbekistan,UZB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,74.5,236
237.1988,St. Vincent and the Grenadines,VCT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,27.3,237
238.1988,"Venezuela, RB",VEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,32.1,238
240.1988,Vietnam,VNM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,54.8,240
241.1988,Vanuatu,VUT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,39.3,241
242.1988,West Bank and Gaza,PSE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,49.4,242
243.1988,World,WLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,94,243
244.1988,Samoa,WSM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,33.2,244
245.1988,"Yemen, Rep.",YEM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,135.2,245
246.1988,South Africa,ZAF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,63.3,246
247.1988,"Congo, Dem. Rep.",COD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,190.8,247
248.1988,Zambia,ZMB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,188,248
249.1988,Zimbabwe,ZWE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1988,73.5,249
3.1989,Afghanistan,AFG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,187.8,3
4.1989,Angola,AGO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,226.2,4
5.1989,Albania,ALB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,42.5,5
6.1989,Arab World,ARB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,82.77491276,6
7.1989,United Arab Emirates,ARE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,17.4,7
8.1989,Argentina,ARG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,28.6,8
9.1989,Armenia,ARM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,52.1,9
12.1989,Australia,AUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,9.7,12
13.1989,Austria,AUT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,10,13
14.1989,Azerbaijan,AZE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,94.9,14
15.1989,Burundi,BDI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,170.7,15
16.1989,Belgium,BEL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,10.3,16
17.1989,Benin,BEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,183.9,17
18.1989,Burkina Faso,BFA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,203.4,18
19.1989,Bangladesh,BGD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,149.7,19
20.1989,Bulgaria,BGR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,21.5,20
21.1989,Bahrain,BHR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,23.2,21
22.1989,"Bahamas, The",BHS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,24.6,22
23.1989,Bosnia and Herzegovina,BIH,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,19.7,23
24.1989,Belarus,BLR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,17,24
25.1989,Belize,BLZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,42.2,25
27.1989,Bolivia,BOL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,129.2,27
28.1989,Brazil,BRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,63.4,28
29.1989,Barbados,BRB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,18.7,29
30.1989,Brunei Darussalam,BRN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,12.6,30
31.1989,Bhutan,BTN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,139.8,31
32.1989,Botswana,BWA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,53.1,32
33.1989,Central African Republic,CAF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,176.8,33
34.1989,Canada,CAN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,8.6,34
35.1989,Central Europe and the Baltics,CEB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,22.35860098,35
36.1989,Switzerland,CHE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,8.4,36
38.1989,Chile,CHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,20.4,38
39.1989,China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,54,39
40.1989,Cote d'Ivoire,CIV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,152.5,40
41.1989,Cameroon,CMR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,137.2,41
42.1989,"Congo, Rep.",COG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,92.8,42
43.1989,Colombia,COL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,36.2,43
44.1989,Comoros,COM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,129.1,44
45.1989,Cabo Verde,CPV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,65.1,45
46.1989,Costa Rica,CRI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,17.5,46
47.1989,Caribbean small states,CSS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,36.99493056,47
48.1989,Cuba,CUB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,14.2,48
51.1989,Cyprus,CYP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,11.3,51
52.1989,Czech Republic,CZE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,15.1,52
53.1989,Germany,DEU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,9,53
54.1989,Djibouti,DJI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,122,54
55.1989,Dominica,DMA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,17.1,55
56.1989,Denmark,DNK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,9.3,56
57.1989,Dominican Republic,DOM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,62.6,57
58.1989,Algeria,DZA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,48.5,58
59.1989,East Asia & Pacific (developing only),EAP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,60.1,59
60.1989,East Asia & Pacific (all income levels),EAS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,57.58045962,60
61.1989,Europe & Central Asia (developing only),ECA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,59,61
62.1989,Europe & Central Asia (all income levels),ECS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,32.97168248,62
63.1989,Ecuador,ECU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,59.7,63
64.1989,"Egypt, Arab Rep.",EGY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,90.6,64
65.1989,Euro area,EMU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,10.41770585,65
66.1989,Eritrea,ERI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,157.3,66
67.1989,Spain,ESP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,11.5,67
68.1989,Estonia,EST,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,20.9,68
69.1989,Ethiopia,ETH,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,208.4,69
70.1989,European Union,EUU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,13.21843426,70
71.1989,Fragile and conflict affected situations,FCS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,149.0016789,71
72.1989,Finland,FIN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,6.9,72
73.1989,Fiji,FJI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,30.8,73
74.1989,France,FRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,9.3,74
76.1989,"Micronesia, Fed. Sts.",FSM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,56.3,76
77.1989,Gabon,GAB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,93.9,77
78.1989,United Kingdom,GBR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,9.9,78
79.1989,Georgia,GEO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,48.1,79
80.1989,Ghana,GHA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,132.6,80
81.1989,Guinea,GIN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,243.7,81
82.1989,"Gambia, The",GMB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,176.6,82
83.1989,Guinea-Bissau,GNB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,233.3,83
84.1989,Equatorial Guinea,GNQ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,193.6,84
85.1989,Greece,GRC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,13.3,85
86.1989,Grenada,GRD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,24.3,86
88.1989,Guatemala,GTM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,84.9,88
90.1989,Guyana,GUY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,61.9,90
91.1989,High income,HIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,16.2,91
93.1989,Honduras,HND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,61.1,93
94.1989,Heavily indebted poor countries (HIPC),HPC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,185.6547728,94
95.1989,Croatia,HRV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,13.8,95
96.1989,Haiti,HTI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,150,96
97.1989,Hungary,HUN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,19.6,97
98.1989,Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,88.4,98
100.1989,India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,129.5,100
102.1989,Ireland,IRL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,9.6,102
103.1989,"Iran, Islamic Rep.",IRN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,60.8,103
104.1989,Iraq,IRQ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,55.3,104
105.1989,Iceland,ISL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,6.6,105
106.1989,Israel,ISR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,12.1,106
107.1989,Italy,ITA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,10,107
108.1989,Jamaica,JAM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,31.5,108
109.1989,Jordan,JOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,37.9,109
110.1989,Japan,JPN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,6.4,110
111.1989,Kazakhstan,KAZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,53.3,111
112.1989,Kenya,KEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,99.8,112
113.1989,Kyrgyz Republic,KGZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,66.2,113
114.1989,Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,117.4,114
115.1989,Kiribati,KIR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,100.1,115
116.1989,St. Kitts and Nevis,KNA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,29.9,116
117.1989,"Korea, Rep.",KOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,7.5,117
119.1989,Kuwait,KWT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,18.8,119
120.1989,Latin America & Caribbean (developing only),LAC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,61,120
121.1989,Lao PDR,LAO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,166.4,121
122.1989,Lebanon,LBN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,34.1,122
123.1989,Liberia,LBR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,251.5,123
124.1989,Libya,LBY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,43.9,124
125.1989,St. Lucia,LCA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,23.2,125
126.1989,Latin America & Caribbean (all income levels),LCN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1989,56.66717642,126
